team,position,full_name,gsis_id,week,touches,snap_share,rush_share,target_share,weighted_opp_share,total_touchdowns,delta_touches,touches_3wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_att,rush_yoe_per_game,stacked_box_rate,catch_rate,rec_yards_per_target,avg_yac_above_expectation,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,is_undrafted,draft_number_filled
MIN,RB,Aaron Jones,00-0033293,1,11.0,0.5,0.3076923076923077,0.15,17.0,1.0,0.0,11.0,0.0,0.5,0.0,15.700000000000001,0.0,1.0,0.0,2.875,0.0,0.0,0.0,1.0,14.666666666666666,0.0,24.75,0,1.5,3.96,26.62,3.31,0.770.00,15.31,8,0,0,182.0
MIN,RB,Aaron Jones,00-0033293,10,15.0,0.71,0.5,0.14285714285714285,27.0,1.0,4.0,11.666666666666666,1.2666666666666657,0.5533333333333333,0.03533333333333333,10.9,0.7599999999999998,0.3333333333333333,-0.06666666666666671,5.222222222222222,0.0,0.0,0.0,0.5,3.6666666666666665,0.0,25.25,1,4.5,4.30,20.62,5.15,0.770.23,17.69,8,0,0,182.0
MIN,RB,Aaron Jones,00-0033293,12,13.0,0.66,0.45,0.21052631578947367,21.0,0.0,-9.0,16.666666666666668,4.238095238095239,0.68,0.1200000000000001,11.9,1.8285714285714292,0.3333333333333333,0.047619047619047616,4.555555555555555,0.0,0.0,0.0,0.75,4.0,0.0,17.75,1,6.5,3.96,26.62,3.31,0.770.00,15.31,8,0,0,182.0
MIN,RB,Aaron Jones,00-0033293,13,10.0,0.37,0.375,0.13333333333333333,18.0,0.0,-3.0,15.0,2.7142857142857135,0.5666666666666668,0.02523809523809528,8.100000000000001,-0.3714285714285701,0.0,-0.14285714285714285,0.5,0.0,0.0,0.0,1.0,5.5,0.0,19.25,1,12.5,3.96,26.62,3.31,0.770.00,15.31,8,0,0,182.0
MIN,RB,Aaron Jones,00-0033293,8,9.0,0.53,0.45454545454545453,0.12903225806451613,17.0,0.0,3.0,8.666666666666666,0.0,0.48666666666666664,0.0,7.666666666666667,0.0,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.5,3.75,0.0,25.0,1,3.0,3.96,26.62,3.31,0.770.00,15.31,8,0,0,182.0
MIN,RB,Aaron Jones,00-0033293,11,22.0,0.67,0.7272727272727273,0.1875,34.0,0.0,7.0,16.0,3.666666666666666,0.6,0.05666666666666664,12.933333333333332,2.633333333333331,0.3333333333333333,0.0,4.375,-0.5525359485616814,-8.840575176986903,18.75,0.5,1.8333333333333333,0.0,16.5,0,3.0,4.93,20.92,3.92,0.620.23,16.62,8,0,0,182.0
MIN,RB,Aaron Jones,00-0033293,9,11.0,0.42,0.3103448275862069,0.08,15.0,0.0,2.0,8.666666666666666,-0.5833333333333339,0.45999999999999996,-0.010000000000000009,6.366666666666667,-2.333333333333334,0.0,-0.25,8.666666666666666,0.0,0.0,0.0,1.0,10.0,0.0,30.25,1,9.5,3.96,26.62,3.31,0.770.00,15.31,8,0,0,182.0
BAL,RB,Patrick Ricard,00-0033376,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0,2.5,4.93,20.92,3.92,0.620.23,16.62,8,0,1,275.0
BAL,RB,Patrick Ricard,00-0033376,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0,7.5,4.30,20.62,5.15,0.770.23,17.69,8,0,1,275.0
BAL,RB,Patrick Ricard,00-0033376,10,1.0,0.0,0.027777777777777776,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0,4.5,4.30,20.62,5.15,0.770.23,17.69,8,0,1,275.0
BAL,RB,Patrick Ricard,00-0033376,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,-0.05000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0,7.0,5.18,24.38,5.08,0.850.46,24.77,8,0,1,275.0
BAL,RB,Patrick Ricard,00-0033376,11,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.08333333333333331,0.0,0.0,0.10000000000000002,0.02500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0,7.5,4.30,20.62,5.15,0.770.23,17.69,8,0,1,275.0
BAL,RB,Patrick Ricard,00-0033376,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1333333333333333,0.0,0.0,0.10000000000000002,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0,14.0,4.37,25.69,3.38,1.150.31,21.77,8,0,1,275.0
CIN,RB,Samaje Perine,00-0033526,8,10.0,0.0,0.391304347826087,0.029411764705882353,12.0,1.0,3.0,8.666666666666666,3.2380952380952372,0.0,0.0,8.433333333333334,4.0476190476190474,0.3333333333333333,0.19047619047619047,10.444444444444445,0.0,0.0,0.0,1.0,6.0,0.0,35.75,0,5.5,4.37,25.69,3.38,1.150.31,21.77,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,1,2.0,0.0,0.0,0.08695652173913043,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,13.75,0,5.5,5.18,24.38,5.08,0.850.46,24.77,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,7,7.0,0.0,0.30434782608695654,0.0,7.0,0.0,-2.0,7.333333333333333,3.0476190476190474,0.0,0.0,4.4,2.0714285714285716,0.0,0.0,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,34.75,1,5.5,4.42,23.92,4.15,0.380.08,14.00,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,3,4.0,0.0,0.19047619047619047,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,30.5,1,3.0,5.18,24.38,5.08,0.850.46,24.77,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,13,16.0,0.0,0.42424242424242425,0.043478260869565216,20.0,0.0,15.0,9.0,1.7142857142857144,0.0,0.0,7.633333333333333,2.4190476190476184,0.3333333333333333,0.19047619047619047,2.7857142857142856,0.24011140563100294,3.361559678834041,35.714285714285715,1.0,7.5,0.0,26.5,1,7.0,5.18,24.38,5.08,0.850.46,24.77,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,6,9.0,0.0,0.375,0.06666666666666667,15.0,0.0,3.0,5.666666666666667,1.8333333333333335,0.0,0.0,3.5,1.3000000000000003,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,5.333333333333333,0.0,29.5,1,14.0,5.18,24.38,5.08,0.850.46,24.77,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,9,1.0,0.0,0.06666666666666667,0.0,1.0,0.0,-9.0,6.0,0.4285714285714288,0.0,0.0,6.866666666666667,2.40952380952381,0.3333333333333333,0.19047619047619047,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1,3.0,4.93,20.92,3.92,0.620.23,16.62,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,4,2.0,0.0,0.06666666666666667,0.04,4.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.1666666666666667,-0.6083333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,1,7.5,5.18,24.38,5.08,0.850.46,24.77,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,2,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0,3.5,3.74,17.31,4.62,0.380.23,12.38,8,0,0,114.0
CIN,RB,Samaje Perine,00-0033526,5,6.0,0.0,0.25,0.05,10.0,0.0,4.0,4.0,1.2000000000000002,0.0,0.0,1.8,0.19999999999999996,0.0,0.0,6.75,0.0,0.0,0.0,1.0,1.0,0.0,35.75,1,10.5,3.98,20.15,3.62,0.460.00,12.46,8,0,0,114.0
ARI,RB,James Conner,00-0033553,2,12.0,0.55,0.5,0.04,14.0,1.0,-4.0,14.0,0.0,0.6000000000000001,0.0,13.3,0.0,1.0,0.0,3.090909090909091,-0.9070435854237076,-9.977479439660783,27.27272727272727,1.0,18.0,0.0,21.0,0,7.0,4.87,21.69,4.77,0.920.15,18.31,8,0,0,105.0
ARI,RB,James Conner,00-0033553,3,13.0,0.3,0.32142857142857145,0.11428571428571428,21.0,0.0,1.0,13.666666666666666,0.0,0.5,0.0,11.1,0.0,0.6666666666666666,0.0,2.4444444444444446,0.0,0.0,0.0,0.75,3.75,0.0,16.25,1,1.5,4.79,22.54,4.08,1.080.31,20.00,8,0,0,105.0
ARI,RB,James Conner,00-0033553,1,16.0,0.65,0.4444444444444444,0.13793103448275862,24.0,1.0,0.0,16.0,0.0,0.65,0.0,14.4,0.0,1.0,0.0,3.25,-0.17727208214129084,-2.12726498569549,25.0,1.0,1.25,0.0,13.5,0,6.0,4.79,22.54,4.08,1.080.31,20.00,8,0,0,105.0
WAS,RB,Austin Ekeler,00-0033699,1,9.0,0.47,0.1875,0.1,15.0,0.0,0.0,9.0,0.0,0.47,0.0,8.7,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,1.0,10.333333333333334,0.0,10.5,0,6.0,6.10,20.54,5.15,0.920.31,22.38,8,0,1,275.0
WAS,RB,Austin Ekeler,00-0033699,2,12.0,0.52,0.42105263157894735,0.09523809523809523,20.0,0.0,3.0,10.5,0.0,0.495,0.0,6.55,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.5,1.75,0.0,24.25,1,3.5,4.55,24.54,3.69,0.850.23,20.62,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,12,0.0,0.07,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,-0.380952380952381,0.07,-0.028571428571428567,0.6333333333333333,-0.1952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,1,5.5,5.00,21.77,3.77,1.230.15,20.00,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.15666666666666668,0.0,0.8666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,1,1.5,3.79,19.46,4.00,0.770.08,14.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,1,4.0,0.27,0.07407407407407407,0.07407407407407407,8.0,0.0,0.0,4.0,0.0,0.27,0.0,2.5999999999999996,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,8.5,0.0,13.25,1,3.5,3.79,19.46,4.00,0.770.08,14.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,11,1.0,0.07,0.0,0.024390243902439025,3.0,0.0,1.0,0.6666666666666666,-0.04761904761904767,0.10000000000000002,0.010000000000000023,1.0333333333333332,0.2047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,11.75,0,5.5,3.79,19.46,4.00,0.770.08,14.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,9,1.0,0.16,0.0,0.025,3.0,0.0,-1.0,1.3333333333333333,0.7619047619047619,0.1466666666666667,0.04809523809523812,1.3,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.75,0,1.5,3.81,19.38,2.77,0.540.23,13.46,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,4,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.07,-0.05,0.0,-0.6499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0,7.5,4.49,21.77,3.46,1.080.15,18.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,7,1.0,0.12,0.0,0.02040816326530612,3.0,0.0,1.0,0.3333333333333333,-0.5,0.056666666666666664,-0.05000000000000001,0.0,-0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1,3.0,3.79,19.46,4.00,0.770.08,14.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,10,0.0,0.07,0.0,0.0,0.0,0.0,-1.0,1.0,0.4285714285714286,0.13,0.05,1.3,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,1,1.5,3.74,17.31,4.62,0.380.23,12.38,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,5,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.016666666666666666,-0.08733333333333335,0.0,-0.5199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0,2.5,3.79,19.46,4.00,0.770.08,14.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.380952380952381,0.07,-0.03285714285714285,0.6333333333333333,-0.1952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1,3.0,3.79,19.46,4.00,0.770.08,14.08,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,2,0.0,0.2,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.23500000000000001,0.0,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0,2.5,4.23,18.46,4.54,0.690.31,17.85,8,0,1,275.0
HOU,RB,Dare Ogunbowale,00-0033854,8,2.0,0.16,0.027777777777777776,0.02564102564102564,4.0,0.0,1.0,1.0,0.0,0.10666666666666667,-0.0076190476190476225,0.9,0.1428571428571429,0.0,0.0,9.0,0.0,0.0,0.0,1.0,8.0,0.0,19.25,0,2.5,4.24,20.38,5.77,0.540.23,15.46,8,0,1,275.0
NO,RB,Alvin Kamara,00-0033906,3,20.0,0.74,0.6666666666666666,0.04878048780487805,24.0,0.0,-7.0,20.0,0.0,0.7966666666666667,0.0,12.1,0.0,0.3333333333333333,0.0,2.3333333333333335,-1.3758176129892645,-24.76471703380676,11.11111111111111,0.5,7.0,0.0,32.25,1,7.5,4.25,26.54,3.23,0.770.23,18.85,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,9,9.0,0.59,0.42857142857142855,0.12,15.0,0.0,1.0,10.333333333333334,-3.9523809523809526,0.6466666666666666,-0.009047619047619082,4.366666666666667,-3.204761904761904,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,29.0,1,14.0,4.25,26.54,3.23,0.770.23,18.85,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,12,5.0,0.14,0.10714285714285714,0.044444444444444446,9.0,0.0,-20.0,13.0,0.14285714285714235,0.4533333333333333,-0.1023809523809524,6.233333333333334,-1.3666666666666663,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,1.0,2.0,0.0,16.25,0,1.5,4.44,22.38,4.54,0.620.31,17.38,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,5,14.0,0.56,0.26666666666666666,0.1875,26.0,0.0,-6.0,18.0,-0.8000000000000007,0.6766666666666667,-0.05933333333333324,9.1,-2.3000000000000007,0.0,-0.2,3.375,0.0,0.0,0.0,0.6666666666666666,4.666666666666667,0.0,19.25,0,1.5,6.10,20.54,5.15,0.920.31,22.38,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,10,25.0,0.63,0.5945945945945946,0.10714285714285714,31.0,0.0,16.0,14.0,-1.0,0.5766666666666667,-0.06333333333333324,7.233333333333334,-1.4666666666666668,0.0,0.0,3.772727272727273,-0.2668965906416354,-5.871724994115979,31.818181818181817,1.0,10.666666666666666,0.0,14.75,1,5.5,4.25,26.54,3.23,0.770.23,18.85,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,1,13.0,0.79,0.5,0.043478260869565216,17.0,1.0,0.0,13.0,0.0,0.79,0.0,13.7,0.0,1.0,0.0,4.090909090909091,0.20382890256824931,2.2421179282507424,18.181818181818183,1.0,6.0,0.0,19.5,1,6.0,4.79,22.54,4.08,1.080.31,20.00,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,7,14.0,0.84,0.6470588235294118,0.09375,20.0,0.0,-1.0,14.333333333333334,-3.238095238095239,0.6733333333333333,-0.06095238095238087,9.333333333333334,-1.4523809523809526,0.0,-0.14285714285714285,2.5454545454545454,-1.6002026318730025,-17.602228950603028,0.0,1.0,0.3333333333333333,0.0,22.25,1,4.5,4.25,26.54,3.23,0.770.23,18.85,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,8,8.0,0.51,0.4,0.0392156862745098,12.0,0.0,-6.0,12.333333333333334,-4.523809523809524,0.6566666666666667,-0.03761904761904755,8.333333333333334,-1.4238095238095223,0.0,0.0,3.5,0.0,0.0,0.0,1.0,12.0,0.0,15.25,1,4.5,4.23,18.46,4.54,0.690.31,17.85,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,2,27.0,0.86,0.7,0.17647058823529413,39.0,0.0,14.0,20.0,0.0,0.825,0.0,14.85,0.0,0.5,0.0,4.714285714285714,-0.05154264857206264,-1.0823956200133154,0.0,1.0,3.5,0.0,25.0,1,3.0,4.24,20.38,5.77,0.540.23,15.46,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,4,20.0,0.73,0.4411764705882353,0.17857142857142858,30.0,0.0,0.0,22.333333333333332,2.333333333333332,0.7766666666666667,-0.0033333333333332993,11.266666666666666,-0.6083333333333343,0.0,-0.25,4.666666666666667,-0.8661824039230197,-12.992736058845296,0.0,0.8,0.4,0.0,32.75,1,15.5,4.25,26.54,3.23,0.770.23,18.85,8,0,0,67.0
NO,RB,Alvin Kamara,00-0033906,6,15.0,0.62,0.43478260869565216,0.19230769230769232,25.0,0.0,1.0,16.333333333333332,-1.8333333333333357,0.6366666666666666,-0.08000000000000007,11.1,-0.5,0.0,-0.16666666666666666,3.1,-1.5782635888316237,-15.782635888316236,0.0,1.0,9.0,0.0,23.75,1,3.5,3.68,18.00,5.31,0.230.08,10.85,8,0,0,67.0
KC,RB,Kareem Hunt,00-0033923,2,9.0,0.4,0.3076923076923077,0.034482758620689655,11.0,0.0,1.0,8.5,0.0,0.39,0.0,4.5,0.0,0.0,0.0,3.875,0.0,0.0,0.0,1.0,3.0,0.0,19.25,1,1.5,4.38,23.23,3.69,0.770.31,20.00,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,6,7.0,0.3,0.20689655172413793,0.03333333333333333,9.0,0.0,-1.0,9.666666666666666,0.16666666666666607,0.3566666666666667,-0.024999999999999967,9.6,1.3999999999999986,0.6666666666666666,0.16666666666666663,3.8333333333333335,0.0,0.0,0.0,1.0,11.0,0.0,22.25,0,2.5,3.98,20.15,3.62,0.460.00,12.46,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,13,16.0,0.64,0.6086956521739131,0.058823529411764705,20.0,0.0,-17.0,21.333333333333332,7.333333333333332,0.7166666666666667,0.18238095238095242,14.066666666666668,2.9095238095238116,0.6666666666666666,-0.04761904761904767,4.142857142857143,0.6989853563416284,9.785794988782797,21.428571428571427,0.5,11.0,0.0,27.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,11,15.0,0.8,0.9285714285714286,0.044444444444444446,19.0,1.0,2.0,12.666666666666666,2.5238095238095237,0.6333333333333334,0.18190476190476196,14.299999999999999,3.799999999999999,1.3333333333333333,0.47619047619047616,4.538461538461538,0.02565870512914013,0.3335631666788217,15.384615384615385,0.5,1.5,0.0,18.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,1,8.0,0.38,0.29411764705882354,0.07692307692307693,14.0,0.0,0.0,8.0,0.0,0.38,0.0,4.6,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.6666666666666666,3.3333333333333335,0.0,22.5,0,3.0,4.13,18.38,3.92,0.540.23,13.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,8,10.0,0.32,0.3,0.029411764705882353,12.0,2.0,6.0,7.0,-2.0,0.27,-0.07571428571428568,7.8,-1.2857142857142856,0.6666666666666666,-0.04761904761904767,4.444444444444445,0.0,0.0,0.0,1.0,2.0,0.0,12.25,0,10.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,7,4.0,0.19,0.0975609756097561,0.0,4.0,0.0,-3.0,6.333333333333333,-2.3809523809523805,0.2733333333333334,-0.08095238095238089,8.299999999999999,1.0142857142857133,0.6666666666666666,0.23809523809523808,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0,13.5,4.12,23.85,4.54,1.080.08,18.08,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,4,14.0,0.44,0.40625,0.02702702702702703,16.0,0.0,3.0,11.333333333333334,0.8333333333333339,0.4266666666666667,0.011666666666666659,7.166666666666667,0.6416666666666666,0.3333333333333333,0.08333333333333331,2.6153846153846154,-0.4076718373906986,-5.299733886079082,23.076923076923077,1.0,13.0,0.0,29.75,1,2.5,4.30,20.62,5.15,0.770.23,17.69,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,3,11.0,0.44,0.35714285714285715,0.02702702702702703,13.0,1.0,2.0,9.333333333333334,0.0,0.4066666666666667,0.0,6.8,0.0,0.3333333333333333,0.0,3.4,0.027945757144948402,0.279457571449484,30.0,1.0,10.0,0.0,12.5,0,6.0,4.13,18.38,3.92,0.540.23,13.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,5,8.0,0.33,0.3181818181818182,0.024390243902439025,10.0,2.0,-6.0,11.0,1.0,0.4033333333333333,0.005333333333333301,11.933333333333332,2.9733333333333327,1.0,0.4,7.0,0.0,0.0,0.0,1.0,8.0,0.0,27.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,9,13.0,0.78,0.55,0.058823529411764705,17.0,1.0,3.0,9.0,-0.5714285714285712,0.43,0.030000000000000027,10.5,0.25714285714285623,1.0,0.1428571428571429,4.454545454545454,0.5107686285475821,5.618454914023403,18.181818181818183,0.5,3.0,0.0,23.25,0,2.5,4.13,18.38,3.92,0.540.23,13.62,8,0,0,86.0
KC,RB,Kareem Hunt,00-0033923,12,33.0,0.71,0.7317073170731707,0.06521739130434782,39.0,1.0,18.0,20.333333333333332,7.4761904761904745,0.7633333333333333,0.2733333333333334,15.233333333333334,2.6904761904761916,1.0,0.0,3.466666666666667,-0.5102675725092837,-15.30802717527851,26.666666666666668,1.0,8.666666666666666,0.0,19.75,0,3.5,3.87,21.31,4.23,0.920.08,15.54,8,0,0,86.0
WAS,RB,Jeremy McNichols,00-0033955,4,4.0,0.33,0.09090909090909091,0.07407407407407407,8.0,0.0,0.0,2.6666666666666665,-0.3333333333333335,0.2733333333333334,0.02083333333333337,5.033333333333334,0.6333333333333337,0.3333333333333333,0.08333333333333331,1.5,0.0,0.0,0.0,0.5,0.0,0.0,31.75,1,2.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,5,3.0,0.25,0.03571428571428571,0.07692307692307693,7.0,0.0,-1.0,3.6666666666666665,0.6666666666666665,0.28,0.028000000000000025,5.966666666666668,1.8866666666666676,0.3333333333333333,0.1333333333333333,6.0,0.0,0.0,0.0,0.5,6.0,0.0,19.75,1,2.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,6,6.0,0.32,0.06451612903225806,0.15384615384615385,14.0,0.0,3.0,4.333333333333333,0.833333333333333,0.30000000000000004,0.03666666666666668,3.5333333333333337,-0.9499999999999997,0.0,-0.16666666666666666,2.5,0.0,0.0,0.0,0.75,7.5,0.0,21.75,0,5.5,4.93,20.92,3.92,0.620.23,16.62,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,1,4.0,0.19,0.125,0.0,4.0,0.0,0.0,4.0,0.0,0.19,0.0,2.5,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0,6.0,6.10,20.54,5.15,0.920.31,22.38,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,3,4.0,0.26,0.125,0.0,4.0,1.0,4.0,2.6666666666666665,0.0,0.22666666666666668,0.0,5.433333333333334,0.0,0.3333333333333333,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0,2.5,4.12,23.85,4.54,1.080.08,18.08,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,8,7.0,0.43,0.05,0.2,19.0,0.0,2.0,6.0,1.8571428571428568,0.36999999999999994,0.0585714285714285,8.266666666666667,2.166666666666667,0.0,-0.14285714285714285,4.0,0.0,0.0,0.0,0.8333333333333334,10.666666666666666,0.0,22.75,1,10.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,2,0.0,0.23,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.21000000000000002,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,1,3.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,7,5.0,0.36,0.07142857142857142,0.09375,11.0,0.0,-1.0,4.666666666666667,0.9523809523809526,0.31,0.03285714285714286,5.266666666666667,0.49523809523809526,0.0,-0.14285714285714285,11.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,33.75,1,1.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,13,8.0,0.49,0.18181818181818182,0.04,12.0,0.0,2.0,6.666666666666667,1.0952380952380958,0.35000000000000003,0.004285714285714337,4.6000000000000005,-0.9142857142857146,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,29.75,1,6.5,3.81,19.38,2.77,0.540.23,13.46,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,10,6.0,0.31,0.18518518518518517,0.045454545454545456,8.0,0.0,5.0,4.666666666666667,0.09523809523809579,0.3333333333333333,0.010476190476190472,5.233333333333333,0.5476190476190474,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,37.25,1,8.5,3.98,20.15,3.62,0.460.00,12.46,8,0,0,162.0
WAS,RB,Jeremy McNichols,00-0033955,11,6.0,0.25,0.12121212121212122,0.06666666666666667,10.0,0.0,0.0,4.333333333333333,-0.5238095238095237,0.2733333333333334,-0.03809523809523807,2.9333333333333336,-2.2666666666666675,0.0,0.0,3.25,0.0,0.0,0.0,1.0,8.0,0.0,15.75,1,2.5,4.55,24.54,3.69,0.850.23,20.62,8,0,0,162.0
