team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,touches,snap_share,rush_share,weighted_opp_share,total_touchdowns,fantasy_points,delta_touches,touches_3wk_avg,touches_7wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_game,rush_yoe_per_att,stacked_box_rate,catch_rate,rec_yards_per_target,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,draft_number_filled,is_undrafted
KC,RB,Brashard Smith,70,196,00-0040078,0,9,228,,,,,,,,0,,0,,,,,0,0,1,3,0,-2,0,0,0,0,7,0,0,0,0,0,0,0,-6.64,-7.42,0,0,-0.03,34,34,20,BUF,12,0.2,BUF,KC,49,-2.5,outdoors,a_turf,54,6,4,0.2,0.15,6,0,0.7,1,8.666666667,6.428571429,2.238095238,0.226666667,0.175714286,0.050952381,4.866666667,4.885714286,-0.019047619,0,0,0,2.333333333,0,0,0,0,0,23.25,0,2.5,4.13,18.38,3.92,0.540.23,13.62,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,7,228,,,,,,,4.858205128,50,39,-0.426656443,,,,,0,0,5,14,0,-16,0,5,0,42,39,0,0,0,0,0,0,0,14.09,-20.57,0,-0.46,-0.55,35,35,41,LV,28,0.35,KC,LV,31,13.5,outdoors,grass,57,9,19,0.35,0.341463415,29,0,13.1,15,9,5.714285714,3.285714286,0.176666667,0.158571429,0.018095238,8.266666667,4.7,3.566666667,0,0,0,2.785714286,-5.973190208,-0.426656443,50,1,8.4,8.75,0,13.5,4.12,23.85,4.54,1.080.08,18.08,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,2,228,,,,,,,,0,,0,,,,,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-5.72,-2.14,0,0,0,29,29,26,PHI,5,0.08,KC,PHI,37,-1.5,outdoors,grass,88,12,2,0.08,0.038461538,4,0,0.2,2,1,1,0,0.105,0.105,0,0.1,0.1,0,0,0,0,2,0,0,0,0,0,19.25,1,1.5,4.38,23.23,3.69,0.770.31,20,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,3,228,,,,,,,,0,,0,,,,,0,0,1,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,-4.92,3.12,0,-0.04,-0.03,37,37,28,NYG,8,0.11,NYG,KC,31,-6,outdoors,fieldturf,65,5,3,0.11,0.071428571,5,0,1.3,1,1.666666667,1.666666667,0,0.106666667,0.106666667,0,0.5,0.5,0,0,0,0,6.5,0,0,0,0,0,12.5,0,6,4.13,18.38,3.92,0.540.23,13.62,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,8,228,,,,,,,,0,,0,,,,,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-6.85,0,0,-0.04,34,34,30,WAS,9,0.13,KC,WAS,35,10.5,outdoors,grass,54,8,3,0.13,0.1,3,0,0.8,-16,8.666666667,6.142857143,2.523809524,0.19,0.158571429,0.031428571,6.333333333,4.814285714,1.519047619,0,0,0,2.666666667,0,0,0,0,0,12.25,0,10.5,4.55,24.54,3.69,0.850.23,20.62,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,11,228,,,,,,,,0,,0,,,,,0,0,3,0,0,4,0,2,0,8,0,0,0,0,0,0,0,0,-10.35,0,0,-0.25,0,45,45,14,DEN,12,0.17,DEN,KC,41,-3.5,outdoors,grass,70,6,3,0.17,0,9,0,2.8,-1,3.333333333,6.428571429,-3.095238095,0.166666667,0.184285714,-0.017619048,1.433333333,5.1,-3.666666667,0,0,0,0,0,0,0,0.666666667,2.666666667,18.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,4,228,,,,,,,,0,,0,,,,,0,0,4,4,0,-4,0,3,0,27,9,0,0,0,0,0,0,0,6.6,-10.04,0,-0.26,-0.03,37,37,32,BAL,19,0.26,KC,BAL,57,-2.5,outdoors,grass,89,10,8,0.26,0.125,16,0,6.6,5,4.333333333,3.25,1.083333333,0.15,0.145,0.005,2.7,2.025,0.675,0,0,0,2.25,0,0,0,0.75,6.75,29.75,1,2.5,4.3,20.62,5.15,0.770.23,17.69,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,12,228,,,,,,,,0,,0,,,,,0,0,4,1,0,9,0,3,0,31,5,0,0,0,0,0,0,0,5.84,0.09,0,-0.21,0,46,46,41,IND,18,0.19,KC,IND,43,3.5,outdoors,grass,,,5,0.19,0.024390244,13,0,6.6,2,4,6,-2,0.186666667,0.174285714,0.012380952,3.366666667,5.1,-1.733333333,0,0,0,5,0,0,0,0.75,7.75,19.75,0,3.5,3.87,21.31,4.23,0.920.08,15.54,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,6,228,,,,,,,,0,,0,,,,,0,0,4,0,0,-6,0,3,0,21,0,0,0,0,0,0,0,0,-6.21,0,0,-0.09,0,30,30,29,DET,6,0.09,KC,DET,47,2.5,outdoors,grass,85,13,4,0.09,0,12,0,5.1,0,5.333333333,3.5,1.833333333,0.146666667,0.126666667,0.02,6.1,3.3,2.8,0,0,0,0,0,0,0,0.75,5.25,22.25,0,2.5,3.98,20.15,3.62,0.460.00,12.46,0,1,228,0
KC,RB,Brashard Smith,70,196,00-0040078,0,14,228,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,HOU,5,0.08,KC,HOU,30,4.5,outdoors,grass,27,8,0,0.08,,0,0,0,0,1.666666667,4.857142857,-3.19047619,0.11,0.168571429,-0.058571429,2.2,3.428571429,-1.228571429,0,0,0,0,0,0,0,0,0,12.75,0,4.5,3.79,19.46,4,0.770.08,14.08,0,1,228,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,14,6,,,,,,,4.782666667,50,30,-0.643204297,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,DEN,35,0.7,LV,DEN,41,-8.5,dome,grass,,,0,0.7,,0,0,0,-23,16,15.85714286,0.142857143,0.823333333,0.801428571,0.021904762,12.3,12.27142857,0.028571429,0.333333333,0.428571429,-0.095238095,0,0,-0.643204297,50,0,0,24.75,1,8.5,3.81,19.38,2.77,0.540.23,13.46,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,13,6,,,,,,,6.847741935,46.66666667,31,-1.716922635,,,,,0,0,8,15,0,-27,0,6,0,30,31,0,0,0,0,0,0,0,-5.03,-23.73,0,-0.04,-0.77,23,23,18,LAC,46,0.96,LAC,LV,45,10,dome,matrixturf,,,23,0.96,0.833333333,39,0,12.1,-2,20.66666667,19.71428571,0.952380952,0.833333333,0.814285714,0.019047619,15.43333333,14.64285714,0.79047619,0.333333333,0.571428571,-0.238095238,2.066666667,-25.75383952,-1.716922635,46.66666667,0.75,3.75,27.5,1,10,4.12,23.85,4.54,1.080.08,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,2,6,,,,,,,4.752093023,18.18181818,43,-2.289636953,,,,,0,0,4,11,0,-27,0,3,0,1,43,0,0,0,0,0,0,0,-14.09,-6.68,0,-0.12,-0.05,43,43,19,LAC,39,0.56,LV,LAC,29,-3.5,dome,grass,,,15,0.56,0.578947368,23,0,7.4,-6,18,18,0,0.71,0.71,0,9.7,9.7,0,0.5,0.5,0,3.909090909,-25.18600648,-2.289636953,18.18181818,0.75,0.25,16.25,1,3.5,4.75,19.08,3.85,0.920.00,16.54,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,5,6,,,,,,,3.508656716,7.142857143,67,0.437203974,,,,,0,0,7,14,0,-5,0,5,0,42,67,0,0,0,0,0,0,0,6.43,5.59,0,-0.16,-0.11,36,36,25,IND,37,0.54,IND,LV,46,7,closed,fieldturf,,,21,0.54,0.56,35,0,15.9,-2,20.33333333,19.4,0.933333333,0.666666667,0.684,-0.017333333,18.56666667,15.02,3.546666667,1,0.8,0.2,4.785714286,6.120855632,0.437203974,7.142857143,0.714285714,6,26.5,1,7,4.12,23.85,4.54,1.080.08,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,1,6,,,,,,,6.441315789,21.05263158,38,-1.083369671,,,,,0,0,2,19,0,-4,0,2,0,2,38,0,0,1,0,0,0,0,-8.25,-35.9,0,-0.02,0.55,34,34,24,NE,54,0.86,NE,LV,33,2.5,outdoors,fieldturf,62,4,21,0.86,0.791666667,25,1,12,0,21,21,0,0.86,0.86,0,12,12,0,1,1,0,2,-20.58402374,-1.083369671,21.05263158,1,1,17.75,1,2.5,4.12,23.85,4.54,1.080.08,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,10,6,,,,,,,5.093333333,0,60,-0.505261731,,,,,0,0,5,19,0,-14,0,3,0,3,60,0,0,1,0,0,0,0,-21.18,-13.96,0,-0.02,0.65,27,27,25,DEN,52,0.87,DEN,LV,17,9.5,outdoors,grass,60,10,24,0.87,0.76,34,1,15.3,6,16.33333333,19.57142857,-3.238095238,0.803333333,0.742857143,0.06047619,13.2,15.98571429,-2.785714286,0.666666667,0.857142857,-0.19047619,3.157894737,-9.599972883,-0.505261731,0,0.6,0.6,13.25,1,9.5,4.12,23.85,4.54,1.080.08,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,6,6,,,,,,,4.94,8.695652174,75,-0.250332816,,,,,0,0,4,23,0,-13,0,2,0,11,75,0,0,1,0,0,0,0,-12.5,-22.59,0,-0.02,-0.28,23,23,32,TEN,48,0.79,LV,TEN,30,3.5,dome,grass,,,27,0.79,0.71875,35,1,16.6,6,23.66666667,20.66666667,3,0.726666667,0.701666667,0.025,22,15.28333333,6.716666667,1.333333333,0.833333333,0.5,3.260869565,-5.757654775,-0.250332816,8.695652174,0.5,2.75,13.25,0,3.5,4.49,21.77,3.46,1.080.15,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,7,6,,,,,,,,0,,0,,,,,0,0,1,6,0,-5,0,1,0,13,21,0,0,0,0,0,0,0,8.18,-6.48,0,0,-0.01,18,18,11,KC,22,0.63,KC,LV,31,13.5,outdoors,grass,57,9,7,0.63,0.545454545,9,0,4.4,-20,18.33333333,18.71428571,-0.380952381,0.653333333,0.691428571,-0.038095238,12.3,13.72857143,-1.428571429,0.333333333,0.714285714,-0.380952381,3.5,0,0,0,1,13,22.25,1,13.5,4.12,23.85,4.54,1.080.08,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,4,6,,,,,,,2.956376812,4.761904762,138,2.247410674,,,,,0,0,2,21,0,7,0,2,0,17,138,0,2,1,0,0,1,0,8.49,47.58,0,1.56,0.42,21,21,31,CHI,44,0.85,LV,CHI,49,1.5,dome,grass,,,23,0.85,0.677419355,27,3,33.5,6,18.33333333,19,-0.666666667,0.673333333,0.72,-0.046666667,15.73333333,14.8,0.933333333,1,1,0,6.571428571,47.19562416,2.247410674,4.761904762,1,8.5,23.75,0,1.5,4.93,20.92,3.92,0.620.23,16.62,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,11,6,,,,,,,,0,,0,,,,,0,0,8,6,0,-21,0,6,0,27,7,0,0,0,0,0,0,0,-12.69,-19.19,0,-0.1,-0.03,42,42,12,DAL,44,0.73,LV,DAL,49,-3.5,dome,grass,,,14,0.73,0.5,30,0,9.4,-10,18.66666667,19.14285714,-0.476190476,0.836666667,0.76,0.076666667,14.86666667,16.42857143,-1.561904762,0.666666667,0.857142857,-0.19047619,1.166666667,0,0,0,0.75,3.375,26.25,1,3.5,4.72,19.77,5.38,0.850.23,19.15,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,9,6,,,,,,,4.392142857,23.07692308,42,-0.67846994,,,,,0,0,5,13,0,-19,0,5,0,47,42,0,1,0,0,0,0,0,21.03,-5.15,0,0.9,-1.04,39,39,19,JAX,58,0.91,LV,JAX,59,-2.5,dome,grass,,,18,0.91,0.684210526,28,1,19.9,11,17.33333333,18.28571429,-0.952380952,0.776666667,0.698571429,0.078095238,13.63333333,14.85714286,-1.223809524,0.666666667,0.714285714,-0.047619048,3.230769231,-8.820109217,-0.67846994,23.07692308,1,9.4,30.75,1,2.5,3.74,17.31,4.62,0.380.23,12.38,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,3,6,,,,,,,3.872063492,0,63,0.085359322,,,,,0,0,0,17,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,-9.66,0,0,-0.1,29,29,28,WAS,40,0.61,WAS,LV,65,2.5,outdoors,grass,72,6,17,0.61,0.607142857,17,0,6.3,2,17.66666667,17.66666667,0,0.676666667,0.676666667,0,8.566666667,8.566666667,0,0.333333333,0.333333333,0,3.705882353,1.451108479,0.085359322,0,0,0,33.75,1,2.5,4.12,23.85,4.54,1.080.08,18.08,0,1,6,0
LV,RB,Ashton Jeanty,68,215,00-0040122,0,12,6,,,,,,,4.0568,11.76470588,50,-1.209080654,,,,,0,0,8,17,0,-20,0,8,0,58,50,0,1,0,0,0,0,0,24.42,-28.18,0,0.56,-0.05,44,44,21,CLE,64,0.81,LV,CLE,34,3,dome,grass,,,25,0.81,0.80952381,41,1,24.8,11,21,19.42857143,1.571428571,0.803333333,0.754285714,0.049047619,16.5,15.18571429,1.314285714,0.666666667,0.571428571,0.095238095,2.941176471,-20.55437111,-1.209080654,11.76470588,1,7.25,15.5,0,3,3.92,22.69,4.31,0.540.15,15.15,0,1,6,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,10,83,,,,,,,,0,,0,,,,,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-5.69,0,0,0,31,31,16,LAC,4,0.08,LAC,PIT,35,3,dome,matrixturf,,,2,0.08,0.125,2,0,0.3,0,1.333333333,2.428571429,-1.095238095,0.053333333,0.08,-0.026666667,0.866666667,0.9,-0.033333333,0,0,0,1.5,0,0,0,0,0,19,1,3,4.42,23.92,4.15,0.380.08,14,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,9,83,,,,,,,,0,,0,,,,,0,0,1,1,0,-5,0,1,0,9,4,0,0,0,0,0,0,0,1.35,-1.1,0,-0.01,-0.01,35,35,23,IND,5,0.08,PIT,IND,47,-3.5,outdoors,grass,56,2,2,0.08,0.043478261,4,0,2.3,2,0.666666667,2.285714286,-1.619047619,0.026666667,0.072857143,-0.046190476,0.766666667,0.871428571,-0.104761905,0,0,0,4,0,0,0,1,9,25.25,1,3.5,3.87,21.31,4.23,0.920.08,15.54,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,1,83,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-7.09,0,0,0,30,30,20,NYJ,2,0.04,NYJ,PIT,66,-3,outdoors,fieldturf,67,3,1,0.04,0.05,1,0,-0.2,0,1,1,0,0.04,0.04,0,-0.2,-0.2,0,0,0,0,-2,0,0,0,0,0,31.5,0,3,4.42,23.92,4.15,0.380.08,14,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,4,83,,,,,,,,0,,0,,,,,0,0,1,6,0,-3,0,0,0,0,22,0,0,0,0,0,0,0,-5.87,-4.47,0,-0.02,-0.14,22,22,29,MIN,11,0.21,PIT,MIN,45,-2.5,outdoors,grass,61,5,7,0.21,0.206896552,9,0,2.2,7,2.666666667,2.25,0.416666667,0.08,0.07,0.01,0.766666667,0.525,0.241666667,0,0,0,3.666666667,0,0,0,0,0,23.75,1,2.5,3.96,26.62,3.31,0.770.00,15.31,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,8,83,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,PIT,GB,60,-3,outdoors,grass,46,5,0,0,,0,0,0,0,2,2.142857143,-0.142857143,0.063333333,0.067142857,-0.003809524,0.5,0.514285714,-0.014285714,0,0,0,0,0,0,0,0,0,31.5,1,3,3.93,22.69,4.85,0.540.00,13.38,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,2,83,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.31,0,0,0,35,35,21,SEA,2,0.03,PIT,SEA,48,3.5,outdoors,grass,79,5,1,0.03,0.047619048,1,0,0.1,0,1,1,0,0.035,0.035,0,-0.05,-0.05,0,0,0,0,1,0,0,0,0,0,22.25,0,3.5,3.55,19.85,5.54,0.310.15,12.46,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,7,83,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,CIN,PIT,64,-5.5,outdoors,fieldturf,60,5,0,0,,0,0,0,-6,4.333333333,2.5,1.833333333,0.133333333,0.078333333,0.055,1.233333333,0.6,0.633333333,0,0,0,0,0,0,0,0,0,29.25,0,5.5,4.42,23.92,4.15,0.380.08,14,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,12,83,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,CHI,PIT,59,3,outdoors,grass,51,3,0,0,,0,0,0,-5,2.333333333,2.142857143,0.19047619,0.066666667,0.067142857,-0.00047619,0.6,0.8,-0.2,0,0,0,0,0,0,0,0,0,31,1,3,4.42,23.92,4.15,0.380.08,14,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,11,83,,,,,,,,0,,0,,,,,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,-5.43,0,0,-0.15,31,31,28,CIN,8,0.12,PIT,CIN,46,5.5,outdoors,grass,46,17,5,0.12,0.178571429,5,0,1.5,3,3,3.142857143,-0.142857143,0.093333333,0.097142857,-0.003809524,1.366666667,1.114285714,0.252380952,0,0,0,3,0,0,0,0,0,20.25,0,5.5,5.18,24.38,5.08,0.850.46,24.77,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,13,83,,,,,,,,0,,0,,,,,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-9.08,0,0,-0.01,24,24,18,BUF,3,0.07,PIT,BUF,33,-3,outdoors,grass,34,16,2,0.07,0.111111111,2,0,0.3,2,2.333333333,1.571428571,0.761904762,0.063333333,0.05,0.013333333,0.6,0.628571429,-0.028571429,0,0,0,1.5,0,0,0,0,0,18,1,3,5,21.77,3.77,1.230.15,20,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,3,83,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,NE,PIT,35,-1.5,outdoors,fieldturf,66,5,0,0,,0,0,0,-1,0.666666667,0.666666667,0,0.023333333,0.023333333,0,-0.033333333,-0.033333333,0,0,0,0,0,0,0,0,0,0,16.75,0,1.5,4.42,23.92,4.15,0.380.08,14,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,6,83,,,,,,,,0,,0,,,,,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,-10.6,0,0,-0.03,30,30,28,CLE,11,0.19,PIT,CLE,32,5.5,outdoors,grass,64,8,6,0.19,0.214285714,6,0,1.5,-1,4.333333333,3,1.333333333,0.133333333,0.094,0.039333333,1.233333333,0.72,0.513333333,0,0,0,2.5,0,0,0,0,0,13.25,0,5.5,3.92,22.69,4.31,0.540.15,15.15,0,1,83,0
PIT,RB,Kaleb Johnson,72,212,00-0040142,0,14,83,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,BAL,3,0.06,BAL,PIT,49,5.5,outdoors,grass,44,6,0,0.06,,0,0,0,-2,0.666666667,1.571428571,-0.904761905,0.043333333,0.058571429,-0.015238095,0.1,0.628571429,-0.528571429,0,0,0,0,0,0,0,0,0,27.25,1,5.5,4.42,23.92,4.15,0.380.08,14,0,1,83,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,4,126,,,,,,,,0,,0,,,,,0,0,1,1,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,-5.43,-6.59,0,0,0,35,35,27,DET,9,0.13,DET,CLE,44,10,dome,fieldturf,,,2,0.13,0.037037037,4,0,-0.2,1,3.333333333,7.5,-4.166666667,0.146666667,0.2175,-0.070833333,3.633333333,7.05,-3.416666667,0.333333333,0.25,0.083333333,-2,0,0,0,0,0,27,1,10,3.92,22.69,4.31,0.540.15,15.15,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,11,126,,,,,,,,0,,0,,,,,0,0,1,1,0,5,0,0,0,0,19,0,0,0,0,0,0,0,-6.5,14.44,0,-0.01,-0.01,26,26,25,BAL,6,0.11,CLE,BAL,39,-7.5,outdoors,grass,44,20,2,0.11,0.04,4,0,1.9,-1,4.666666667,4,0.666666667,0.29,0.205714286,0.084285714,3.566666667,2.685714286,0.880952381,0,0,0,19,0,0,0,0,0,23.25,1,7.5,4.3,20.62,5.15,0.770.23,17.69,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,13,126,,,,,,,,0,,0,,,,,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,5.08,0,0,-0.01,26,26,31,SF,12,0.19,CLE,SF,34,-5.5,outdoors,grass,35,20,4,0.19,0.129032258,4,0,2.3,-6,5.333333333,5.285714286,0.047619048,0.223333333,0.252857143,-0.02952381,6.8,5.185714286,1.614285714,0.333333333,0.142857143,0.19047619,5.75,0,0,0,0,0,19.75,1,5.5,4.24,20.38,5.77,0.540.23,15.46,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,14,126,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,TEN,26,0.38,CLE,TEN,60,4.5,outdoors,grass,33,6,0,0.38,,0,0,0,-4,4.666666667,4.571428571,0.095238095,0.313333333,0.281428571,0.031904762,6.166666667,4.557142857,1.60952381,0.333333333,0.142857143,0.19047619,0,0,0,0,0,0,27.75,0,4.5,4.49,21.77,3.46,1.080.15,18.08,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,10,126,,,,,,,,0,,0,,,,,0,0,1,2,0,1,0,1,0,3,-4,0,0,0,0,0,0,0,-1.56,-13.36,0,-0.01,0,32,32,32,NYJ,22,0.3,NYJ,CLE,47,-1.5,outdoors,fieldturf,62,12,3,0.3,0.0625,5,0,0.9,-6,5.333333333,3.857142857,1.476190476,0.306666667,0.201428571,0.105238095,3.833333333,2.442857143,1.39047619,0,0,0,-2,0,0,0,1,3,22.75,0,1.5,3.92,22.69,4.31,0.540.15,15.15,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,2,126,,,,,,,,0,,0,,,,,0,0,3,4,0,7,0,3,0,13,6,0,1,0,0,0,0,0,-2.36,-12.05,0,0.69,-0.02,48,48,22,BAL,17,0.23,BAL,CLE,58,12.5,outdoors,grass,82,3,7,0.23,0.181818182,13,1,10.9,-13,13.5,13.5,0,0.33,0.33,0,14.1,14.1,0,0.5,0.5,0,1.5,0,0,0,1,4.333333333,35.25,1,12.5,3.92,22.69,4.31,0.540.15,15.15,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,7,126,,,,,,,,0,,0,,,,,0,0,1,3,0,-5,0,1,0,9,8,0,0,0,0,0,0,0,4.09,-6.98,0,0,-0.05,18,18,33,MIA,9,0.16,CLE,MIA,37,2.5,outdoors,grass,65,17,4,0.16,0.090909091,6,0,2.7,-1,4,6,-2,0.146666667,0.187142857,-0.04047619,2.766666667,5.214285714,-2.447619048,0,0.142857143,-0.142857143,2.666666667,0,0,0,1,9,17.25,0,2.5,4.72,22.38,4.54,0.460.08,15.92,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,5,126,,,,,,,,0,,0,,,,,0,0,2,1,0,-4,0,1,0,6,-4,0,0,0,0,0,0,0,-3.68,-8.45,0,0,0,33,33,32,MIN,7,0.1,CLE,MIN,38,-3.5,outdoors,grass,61,14,3,0.1,0.03125,7,0,1.2,1,2,6.6,-4.6,0.103333333,0.194,-0.090666667,0.4,5.88,-5.48,0,0.2,-0.2,-4,0,0,0,0.5,3,20.75,1,3.5,3.96,26.62,3.31,0.770.00,15.31,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,12,126,,,,,,,,0,,0,,,,,0,0,3,7,0,-18,0,2,0,59,23,0,1,0,0,0,0,0,46.74,-4.8,0,0.99,-0.07,20,20,27,LV,19,0.37,LV,CLE,34,3,dome,grass,,,10,0.37,0.259259259,16,1,16.2,8,5,5.142857143,-0.142857143,0.26,0.24,0.02,6.333333333,5.028571429,1.304761905,0.333333333,0.142857143,0.19047619,3.285714286,0,0,0,0.666666667,19.66666667,18.5,1,3,3.92,22.69,4.31,0.540.15,15.15,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,1,126,,,,,,,6.33,0,29,-0.920444512,,,,,0,0,8,12,0,-25,0,8,0,64,29,0,0,0,0,0,0,0,21.86,-22.77,0,-0.14,-0.2,45,45,24,CIN,33,0.43,CLE,CIN,33,-5.5,outdoors,grass,63,10,20,0.43,0.5,36,0,17.3,0,20,20,0,0.43,0.43,0,17.3,17.3,0,0,0,0,2.416666667,-11.04533414,-0.920444512,0,1,8,19.25,1,5.5,5.18,24.38,5.08,0.850.46,24.77,0,1,126,0
CLE,RB,Dylan Sampson,68,201,00-0040162,0,8,126,,,,,,,,0,,0,,,,,0,0,6,3,0,1,0,5,0,29,0,0,0,0,0,0,0,0,2.09,-12.23,0,-0.23,-0.01,35,35,16,NE,25,0.46,NE,CLE,45,7,outdoors,fieldturf,53,7,9,0.46,0.1875,21,0,7.9,5,6,4.428571429,1.571428571,0.266666667,0.191428571,0.075238095,5,3.871428571,1.128571429,0,0.142857143,-0.142857143,0,0,0,0,0.833333333,4.833333333,26,1,7,3.92,22.69,4.31,0.540.15,15.15,0,1,126,0
